trade_id,year,region1,region2,industry1,industry2,amount,total_resources_value,resources_count,unique_resources_factors,emission/air,natural_resource/water,resources_Water_Consumption,resources_Crops,resources_intensity
10585,2019,FR,FR,RAILW,NONME,12.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8879,2019,FR,FR,PADDY,CATTL,12.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,2019,FR,FR,BASIC,FOOD4,12.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14146,2019,FR,FR,WOODW,OILHA,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11333,2019,FR,FR,RETAI,CATTL,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12077,2019,FR,FR,SEWAG,TEXT1,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11132,2019,FR,FR,RENTI,SUGAR,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14050,2019,FR,FR,WOOD2,SEWAG,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13342,2019,FR,FR,VEGET,VEGE1,12.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12588,2019,FR,FR,TEXT1,PAPE1,12.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,2019,FR,FR,AIRTR,WOODW,12.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10001,2019,FR,FR,POSTT,ELECT,12.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8956,2019,FR,FR,PAPE1,GASDI,12.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2672,2019,FR,FR,DIST1,VEGET,12.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2241,2019,FR,FR,CONST,INLAN,12.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8858,2019,FR,FR,OILSE,MEAT1,12.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2141,2019,FR,FR,COMPU,PULP5,12.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10831,2019,FR,FR,RECRE,CERAM,12.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8250,2019,FR,FR,MOTO1,WOODW,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4216,2019,FR,FR,ELEC8,FOOD5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5817,2019,FR,FR,FORES,RECRE,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5199,2019,FR,FR,FOOD2,WOOD1,11.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4533,2019,FR,FR,FABRI,PAPE4,11.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3493,2019,FR,FR,ELEC2,TRANS,11.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6847,2019,FR,FR,INSUR,PULP5,11.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,2019,FR,FR,AUXIL,GLASS,11.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,2019,FR,FR,ALUM1,SEWAG,11.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8448,2019,FR,FR,NFERT,CHEM1,11.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,2019,FR,FR,BASIC,FOODW,11.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11708,2019,FR,FR,SALEM,RAWMI,11.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2495,2019,FR,FR,DAIRY,MEATC,11.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11013,2019,FR,FR,RENTI,BRICK,11.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11563,2019,FR,FR,RUBBE,PULP5,11.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9648,2019,FR,FR,PLAS1,FOOD5,11.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13058,2019,FR,FR,TRAN2,BUSIN,11.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2311,2019,FR,FR,CONST,TEXTI,11.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1727,2019,FR,FR,CHEM1,OILSE,11.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5959,2019,FR,FR,FURNI,FABRI,11.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12669,2019,FR,FR,TEXT2,CONST,11.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11145,2019,FR,FR,RENTI,WEARI,11.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13469,2019,FR,FR,WASTE,SALEM,11.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12622,2019,FR,FR,TEXT1,SEWAG,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11521,2019,FR,FR,RUBBE,INTER,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11724,2019,FR,FR,SALEM,SUGAR,11.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9930,2019,FR,FR,PLAST,NONME,11.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13979,2019,FR,FR,WOOD2,FOODW,11.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,2019,FR,FR,BASIC,PAPE1,11.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5476,2019,FR,FR,FOOD4,SALEM,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5744,2019,FR,FR,FOODW,TEXT1,11.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2741,2019,FR,FR,DISTR,KEROS,11.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4865,2019,FR,FR,FISHF,ELEC7,11.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4653,2019,FR,FR,FINAN,INLAN,11.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1161,2019,FR,FR,BIOGA,TRANS,11.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10053,2019,FR,FR,POSTT,PAPE4,11.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6328,2019,FR,FR,HEALT,RUBBE,11.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10638,2019,FR,FR,RAILW,VEGET,11.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5544,2019,FR,FR,FOOD5,FURNI,11.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13073,2019,FR,FR,TRAN2,DIST1,11.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8172,2019,FR,FR,MOTO1,INERT,11.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320,2019,FR,FR,CONST,WEARI,11.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5640,2019,FR,FR,FOODW,DAIRY,11.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13123,2019,FR,FR,TRAN2,OFFIC,11.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10655,2019,FR,FR,RAWMI,MEAT1,11.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9335,2019,FR,FR,PAPE4,DIST1,11.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817,2019,FR,FR,BEVER,WEARI,11.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7222,2019,FR,FR,LANDT,OILSE,11.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2476,2019,FR,FR,DAIRY,FISHF,11.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13115,2019,FR,FR,TRAN2,MOTO1,11.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2846,2019,FR,FR,EDUCA,COPP1,11.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11165,2019,FR,FR,RETA1,93197,11.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3507,2019,FR,FR,ELEC3,ADDIT,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11684,2019,FR,FR,SALEM,OILHA,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7233,2019,FR,FR,LANDT,PLAS1,11.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9498,2019,FR,FR,PAPER,PIGS9,11.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6559,2019,FR,FR,HOTEL,STONE,11.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11973,2019,FR,FR,SEWAG,DAIRY,11.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7882,2019,FR,FR,MEATC,MEMBE,11.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10823,2019,FR,FR,RECRE,BIODI,11.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5113,2019,FR,FR,FOOD2,HEALT,11.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11642,2019,FR,FR,SALEM,FISH5,11.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6490,2019,FR,FR,HOTEL,GLASS,11.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4273,2019,FR,FR,ELEC8,RECRE,11.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6708,2019,FR,FR,INERT,SEACO,11.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13582,2019,FR,FR,WHEAT,PIGS9,11.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5071,2019,FR,FR,FOOD2,CHEM1,11.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10054,2019,FR,FR,POSTT,PAPER,11.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11520,2019,FR,FR,RUBBE,INSUR,11.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9492,2019,FR,FR,PAPER,PAPE1,11.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4626,2019,FR,FR,FINAN,ELEC3,11.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950,2019,FR,FR,COLLE,INSUR,11.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11822,2019,FR,FR,SANDC,PRINT,11.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3756,2019,FR,FR,ELEC4,RUBBE,11.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10014,2019,FR,FR,POSTT,FOUND,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5670,2019,FR,FR,FOODW,GASDI,11.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12551,2019,FR,FR,TEXT1,FOODW,11.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6542,2019,FR,FR,HOTEL,PULP5,11.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12330,2019,FR,FR,SUGA1,SUGA1,11.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2268,2019,FR,FR,CONST,OILSE,11.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6498,2019,FR,FR,HOTEL,KEROS,11.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1681,2019,FR,FR,CHEM1,ELECT,11.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6889,2019,FR,FR,INTER,AUXIL,11.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4329,2019,FR,FR,ELECT,COLLE,11.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7553,2019,FR,FR,MACHI,COPP1,11.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9699,2019,FR,FR,PLAS1,POSTT,11.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11777,2019,FR,FR,SANDC,FABRI,11.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9713,2019,FR,FR,PLAS1,RENTI,11.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3923,2019,FR,FR,ELEC6,ALUM1,11.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7396,2019,FR,FR,LIQUE,PRINT,11.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3854,2019,FR,FR,ELEC5,MOTOR,11.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9424,2019,FR,FR,PAPE4,RESEA,11.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11559,2019,FR,FR,RUBBE,POULT,11.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3565,2019,FR,FR,ELEC3,INTER,11.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10734,2019,FR,FR,REALE,KEROS,11.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11543,2019,FR,FR,RUBBE,OILHA,11.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10681,2019,FR,FR,REALE,BRICK,11.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5552,2019,FR,FR,FOOD5,LANDT,11.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13864,2019,FR,FR,WOOD1,OFFIC,11.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10688,2019,FR,FR,REALE,CHEMI,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5111,2019,FR,FR,FOOD2,GASDI,11.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7207,2019,FR,FR,LANDT,MEATA,11.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14184,2019,FR,FR,WOODW,SUGAR,11.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1147,2019,FR,FR,BIOGA,SALEM,11.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3739,2019,FR,FR,ELEC4,POULT,11.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3556,2019,FR,FR,ELEC3,FOUND,11.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5858,2019,FR,FR,FOUND,FOOD2,11.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2740,2019,FR,FR,DISTR,INTER,11.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13826,2019,FR,FR,WOOD1,FOOD2,11.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10224,2019,FR,FR,PRINT,OILHA,11.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6693,2019,FR,FR,INERT,PULP5,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900,2019,FR,FR,ELEC5,SUPPO,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12652,2019,FR,FR,TEXT2,BASIC,11.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4964,2019,FR,FR,FOOD1,INERT,11.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7899,2019,FR,FR,MEATC,REALE,11.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12003,2019,FR,FR,SEWAG,GASDI,11.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10717,2019,FR,FR,REALE,FOOD2,11.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4731,2019,FR,FR,FINAN,WASTE,11.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11503,2019,FR,FR,RUBBE,FISHF,11.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10969,2019,FR,FR,REFIN,CHEM1,11.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8935,2019,FR,FR,PAPE1,ELEC3,11.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4641,2019,FR,FR,FINAN,FOOD4,11.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5126,2019,FR,FR,FOOD2,MACHI,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9696,2019,FR,FR,PLAS1,PLAS1,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8499,2019,FR,FR,NFERT,PIGS9,11.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4665,2019,FR,FR,FINAN,MEATA,11.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9459,2019,FR,FR,PAPER,CHEMI,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,2019,FR,FR,BASIC,CHEM1,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12868,2019,FR,FR,TEXTI,RAWMI,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3938,2019,FR,FR,ELEC6,CHEM1,11.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8881,2019,FR,FR,PADDY,FOOD5,11.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9475,2019,FR,FR,PAPER,FOODW,11.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8620,2019,FR,FR,NONME,MEATC,11.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13088,2019,FR,FR,TRAN2,FOOD5,11.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5249,2019,FR,FR,FOOD3,FABRI,11.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9507,2019,FR,FR,PAPER,SEWAG,11.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2578,2019,FR,FR,DIST1,ELEC7,11.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11623,2019,FR,FR,SALEM,COLLE,11.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11180,2019,FR,FR,RETA1,BRICK,11.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2323,2019,FR,FR,CONST,WOOD1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6382,2019,FR,FR,HEAVY,LIQUE,10.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10953,2019,FR,FR,REFI1,KEROS,10.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11661,2019,FR,FR,SALEM,INTER,10.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13758,2019,FR,FR,WHOLE,TEXT2,10.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2324,2019,FR,FR,CONST,WOOD2,10.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9807,2019,FR,FR,PLAS2,INERT,10.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7276,2019,FR,FR,LANDT,WOOD1,10.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3575,2019,FR,FR,ELEC3,MEATA,10.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8646,2019,FR,FR,NONME,POULT,10.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12426,2019,FR,FR,SUPPO,MEMBE,10.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6448,2019,FR,FR,HOTEL,CERAM,10.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6988,2019,FR,FR,INTER,PLAS2,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2088,2019,FR,FR,COMPU,FOODW,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11148,2019,FR,FR,RENTI,WOOD1,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,2019,FR,FR,AIRTR,RAILW,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,2019,FR,FR,BEVER,TRANS,10.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8506,2019,FR,FR,NFERT,RAWMI,10.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9710,2019,FR,FR,PLAS1,RECRE,10.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244,2019,FR,FR,MOTO1,VEGET,10.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,2019,FR,FR,BIODI,CHEM1,10.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10203,2019,FR,FR,PRINT,LANDT,10.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053,2019,FR,FR,COMPU,CERAM,10.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6191,2019,FR,FR,GLASS,FISHF,10.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12452,2019,FR,FR,SUPPO,POULT,10.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9896,2019,FR,FR,PLAST,BASIC,10.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2203,2019,FR,FR,CONST,CROPS,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3441,2019,FR,FR,ELEC2,MOTOR,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3481,2019,FR,FR,ELEC2,SALEM,10.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,2019,FR,FR,AUXIL,NONME,10.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7277,2019,FR,FR,LANDT,WOOD2,10.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6717,2019,FR,FR,INERT,TEXTI,10.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4349,2019,FR,FR,ELECT,FOOD2,10.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4663,2019,FR,FR,FINAN,MEAT1,10.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5929,2019,FR,FR,FOUND,WOODW,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6164,2019,FR,FR,GASDI,STONE,10.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10868,2019,FR,FR,RECRE,GLASS,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,2019,FR,FR,BASIC,SEWAG,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12098,2019,FR,FR,STEAM,AUXIL,10.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2156,2019,FR,FR,COMPU,SEWAG,10.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2896,2019,FR,FR,EDUCA,MEATC,10.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13917,2019,FR,FR,WOOD1,WASTE,10.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10523,2019,FR,FR,RAILW,CERAM,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5511,2019,FR,FR,FOOD5,BIOGA,10.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6812,2019,FR,FR,INSUR,MEATA,10.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11660,2019,FR,FR,SALEM,INSUR,10.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4401,2019,FR,FR,ELECT,PRINT,10.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2706,2019,FR,FR,DISTR,COPP1,10.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6432,2019,FR,FR,HOTEL,ALUM1,10.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5649,2019,FR,FR,FOODW,ELEC3,10.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,2019,FR,FR,AUXIL,CERAM,10.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,2019,FR,FR,BIODI,ALUM1,10.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4356,2019,FR,FR,ELECT,GASDI,10.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2484,2019,FR,FR,DAIRY,FURNI,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2125,2019,FR,FR,COMPU,PAPE1,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9358,2019,FR,FR,PAPE4,FOOD5,10.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5895,2019,FR,FR,FOUND,PAPER,10.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4190,2019,FR,FR,ELEC8,BUSIN,10.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5260,2019,FR,FR,FOOD3,FOUND,10.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12237,2019,FR,FR,STONE,RESEA,10.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7140,2019,FR,FR,LANDT,BIOGA,10.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13263,2019,FR,FR,VEGE1,CATTL,10.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3588,2019,FR,FR,ELEC3,OILHA,10.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11982,2019,FR,FR,SEWAG,ELEC3,10.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5160,2019,FR,FR,FOOD2,PRINT,10.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749,2019,FR,FR,CHEM1,RAWMI,10.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4677,2019,FR,FR,FINAN,NUCLE,10.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6226,2019,FR,FR,HEALT,93197,10.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13138,2019,FR,FR,TRAN2,PLAST,10.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4719,2019,FR,FR,FINAN,SUGA1,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12317,2019,FR,FR,SUGA1,PUBLI,10.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11052,2019,FR,FR,RENTI,FOOD3,10.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9331,2019,FR,FR,PAPE4,COPP1,10.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11581,2019,FR,FR,RUBBE,SUGA1,10.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6954,2019,FR,FR,INTER,LANDT,10.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10189,2019,FR,FR,PRINT,FOODW,10.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11457,2019,FR,FR,RETAI,WOODW,10.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,2019,FR,FR,AUXIL,BIOGA,10.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7266,2019,FR,FR,LANDT,TOBAC,10.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4508,2019,FR,FR,FABRI,LEATH,10.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
