trade_id,year,region1,region2,industry1,industry2,amount,total_materials_value,materials_count
8054,2019,BR,BR,HEAVY,REALE,19.6,0,0
12826,2019,BR,BR,PAPER,POSTT,19.58,0,0
4923,2019,BR,BR,ELEC4,ELECT,19.58,0,0
14998,2019,BR,BR,REALE,FORES,19.57,0,0
9126,2019,BR,BR,LANDT,TRAN1,19.55,0,0
10894,2019,BR,BR,MOTOR,FISH5,19.53,0,0
11279,2019,BR,BR,NATUR,WOODW,19.53,0,0
4129,2019,BR,BR,DISTR,CEMEN,19.51,0,0
3369,2019,BR,BR,CONST,PREC1,19.49,0,0
3780,2019,BR,BR,CROPS,VEGE1,19.47,0,0
5939,2019,BR,BR,FABRI,NONF1,19.43,0,0
1841,2019,BR,BR,CATTL,LEATH,19.42,0,0
8968,2019,BR,BR,LANDT,AUXIL,19.39,0,0
10366,2019,BR,BR,MEATP,HEALT,19.37,0,0
15762,2019,BR,BR,RETA1,CHARC,19.35,0,0
8146,2019,BR,BR,HOTEL,GASDI,19.34,0,0
8183,2019,BR,BR,HOTEL,NONF1,19.31,0,0
7081,2019,BR,BR,FORES,MEMBE,19.31,0,0
15085,2019,BR,BR,REALE,SEACO,19.3,0,0
11154,2019,BR,BR,NATUR,BEVER,19.3,0,0
3298,2019,BR,BR,CONST,FOOD3,19.29,0,0
10988,2019,BR,BR,MOTOR,TOBAC,19.28,0,0
4872,2019,BR,BR,ELEC3,TRAN1,19.28,0,0
2842,2019,BR,BR,COKEO,LEAD1,19.27,0,0
13613,2019,BR,BR,POSTT,AIRTR,19.27,0,0
4607,2019,BR,BR,ELEC2,CROPS,19.25,0,0
16995,2019,BR,BR,STONE,WHOLE,19.24,0,0
2752,2019,BR,BR,COALT,RETA1,19.2,0,0
6700,2019,BR,BR,FOOD4,ALUM1,19.2,0,0
12326,2019,BR,BR,OXYGE,FOOD2,19.19,0,0
5158,2019,BR,BR,ELEC5,PULP5,19.14,0,0
5811,2019,BR,BR,ELECT,TEXTI,19.02,0,0
14705,2019,BR,BR,RAILW,CEMEN,19.02,0,0
9541,2019,BR,BR,LIQUE,DAIRY,19.0,0,0
3348,2019,BR,BR,CONST,OFFIC,19.0,0,0
2421,2019,BR,BR,CHEM1,FOOD4,18.99,0,0
17388,2019,BR,BR,SUPPO,NFERT,18.99,0,0
13614,2019,BR,BR,POSTT,ALUM1,18.98,0,0
5751,2019,BR,BR,ELECT,NATUR,18.97,0,0
6881,2019,BR,BR,FOOD5,GASDI,18.95,0,0
6071,2019,BR,BR,FINAN,FOOD3,18.95,0,0
14346,2019,BR,BR,PROCE,RECRE,18.91,0,0
18734,2019,BR,BR,WEARI,HOTEL,18.9,0,0
16648,2019,BR,BR,SEACO,OFFIC,18.89,0,0
661,2019,BR,BR,AUXIL,BIOGA,18.89,0,0
4184,2019,BR,BR,DISTR,MACHI,18.87,0,0
4407,2019,BR,BR,EDUCA,SUPPO,18.85,0,0
16832,2019,BR,BR,SEWAG,PAPE4,18.84,0,0
5611,2019,BR,BR,ELEC8,PUBLI,18.84,0,0
9909,2019,BR,BR,MACHI,FOOD4,18.83,0,0
9823,2019,BR,BR,LUBRI,LIQUI,18.82,0,0
13588,2019,BR,BR,PLAST,SALEM,18.8,0,0
2520,2019,BR,BR,CHEM1,WASTE,18.8,0,0
10264,2019,BR,BR,MEATC,FOOD5,18.79,0,0
15051,2019,BR,BR,REALE,PAPE4,18.78,0,0
2561,2019,BR,BR,CHEMI,EDUCA,18.77,0,0
12799,2019,BR,BR,PAPER,MOTOR,18.76,0,0
12803,2019,BR,BR,PAPER,NFERT,18.75,0,0
6120,2019,BR,BR,FINAN,NONSP,18.75,0,0
6068,2019,BR,BR,FINAN,FISHF,18.72,0,0
8170,2019,BR,BR,HOTEL,MEAT4,18.72,0,0
4179,2019,BR,BR,DISTR,LEATH,18.72,0,0
15575,2019,BR,BR,RENTI,TEXTI,18.72,0,0
12299,2019,BR,BR,OILSE,RETA1,18.69,0,0
5171,2019,BR,BR,ELEC5,SALEM,18.62,0,0
6047,2019,BR,BR,FINAN,COPP1,18.62,0,0
15346,2019,BR,BR,REFIN,ELEC4,18.61,0,0
6067,2019,BR,BR,FINAN,FISH5,18.6,0,0
14959,2019,BR,BR,REALE,CERAM,18.6,0,0
13122,2019,BR,BR,PFERT,PULP5,18.59,0,0
15232,2019,BR,BR,RECRE,PRINT,18.58,0,0
13577,2019,BR,BR,PLAST,RADIO,18.56,0,0
2162,2019,BR,BR,CEREA,FORES,18.55,0,0
1372,2019,BR,BR,BITU1,LIQUI,18.52,0,0
4641,2019,BR,BR,ELEC2,LANDT,18.51,0,0
3161,2019,BR,BR,COMPU,LEATH,18.47,0,0
4254,2019,BR,BR,DISTR,TOBAC,18.44,0,0
16118,2019,BR,BR,RUBBE,FOOD4,18.43,0,0
13488,2019,BR,BR,PLAST,BIODI,18.42,0,0
2377,2019,BR,BR,CHEM1,ANIMA,18.42,0,0
12854,2019,BR,BR,PAPER,SUGAR,18.4,0,0
14828,2019,BR,BR,RAILW,SUGAR,18.4,0,0
9783,2019,BR,BR,LIQUI,WEARI,18.39,0,0
17959,2019,BR,BR,TRAN1,WEARI,18.37,0,0
15029,2019,BR,BR,REALE,MEDIC,18.37,0,0
6472,2019,BR,BR,FOOD2,FOOD2,18.36,0,0
14806,2019,BR,BR,RAILW,PULP5,18.33,0,0
2059,2019,BR,BR,CERAM,MEMBE,18.32,0,0
9686,2019,BR,BR,LIQUI,ELECT,18.31,0,0
4649,2019,BR,BR,ELEC2,MACHI,18.3,0,0
3375,2019,BR,BR,CONST,RADIO,18.3,0,0
16966,2019,BR,BR,STONE,RECRE,18.3,0,0
6705,2019,BR,BR,FOOD4,BEVER,18.29,0,0
19124,2019,BR,BR,WHOLE,RETAI,18.29,0,0
5721,2019,BR,BR,ELECT,HEAVY,18.28,0,0
3906,2019,BR,BR,DAIRY,MOTOR,18.26,0,0
18412,2019,BR,BR,VEGE1,RUBBE,18.25,0,0
7523,2019,BR,BR,GASDI,INSUR,18.24,0,0
11784,2019,BR,BR,NONME,BRICK,18.23,0,0
16252,2019,BR,BR,SALEM,CATTL,18.23,0,0
18483,2019,BR,BR,VEGET,KEROS,18.22,0,0
3026,2019,BR,BR,COLLE,PFERT,18.21,0,0
17950,2019,BR,BR,TRAN1,TEXTI,18.2,0,0
110,2019,BR,BR,93197,RESEA,18.18,0,0
5248,2019,BR,BR,ELEC6,HEALT,18.17,0,0
9016,2019,BR,BR,LANDT,FISHF,18.17,0,0
4039,2019,BR,BR,DIST1,MOTOR,18.17,0,0
5730,2019,BR,BR,ELECT,KEROS,18.15,0,0
15165,2019,BR,BR,RECRE,FOOD5,18.14,0,0
6697,2019,BR,BR,FOOD4,93197,18.11,0,0
5896,2019,BR,BR,FABRI,FOOD4,18.08,0,0
3282,2019,BR,BR,CONST,COPP1,18.08,0,0
19069,2019,BR,BR,WHOLE,MEATA,18.06,0,0
4300,2019,BR,BR,EDUCA,CRUDE,18.04,0,0
16250,2019,BR,BR,SALEM,BRICK,18.03,0,0
10970,2019,BR,BR,MOTOR,REFIN,18.0,0,0
10630,2019,BR,BR,MEMBE,LIQUI,17.99,0,0
1776,2019,BR,BR,BUSIN,SANDC,17.94,0,0
17355,2019,BR,BR,SUPPO,GLASS,17.94,0,0
14298,2019,BR,BR,PROCE,DAIRY,17.93,0,0
5108,2019,BR,BR,ELEC5,LANDT,17.91,0,0
3968,2019,BR,BR,DIST1,BUSIN,17.89,0,0
14916,2019,BR,BR,RAWMI,RAWMI,17.88,0,0
18166,2019,BR,BR,TRANS,FABRI,17.86,0,0
5851,2019,BR,BR,FABRI,BIOGA,17.83,0,0
8416,2019,BR,BR,INERT,SALEM,17.82,0,0
14664,2019,BR,BR,RADIO,RENTI,17.81,0,0
10423,2019,BR,BR,MEDIC,93197,17.79,0,0
6107,2019,BR,BR,FINAN,MEATP,17.77,0,0
1650,2019,BR,BR,BUSIN,CHARC,17.77,0,0
12769,2019,BR,BR,PAPER,GASDI,17.76,0,0
4457,2019,BR,BR,ELEC1,EDUCA,17.75,0,0
17451,2019,BR,BR,SUPPO,TRAN2,17.74,0,0
15008,2019,BR,BR,REALE,INERT,17.71,0,0
15432,2019,BR,BR,RENTI,BIOGA,17.7,0,0
9195,2019,BR,BR,LEAD1,LEAD1,17.7,0,0
10685,2019,BR,BR,MEMBE,RESEA,17.68,0,0
13788,2019,BR,BR,POULT,BIOGA,17.65,0,0
14977,2019,BR,BR,REALE,DISTR,17.64,0,0
7416,2019,BR,BR,FURNI,RENTI,17.64,0,0
311,2019,BR,BR,AIRTR,RUBBE,17.63,0,0
17428,2019,BR,BR,SUPPO,REFI1,17.63,0,0
8698,2019,BR,BR,INSUR,POULT,17.63,0,0
18639,2019,BR,BR,WASTE,PLAS2,17.62,0,0
6674,2019,BR,BR,FOOD3,SALEM,17.61,0,0
8701,2019,BR,BR,INSUR,PRINT,17.58,0,0
10670,2019,BR,BR,MEMBE,POULT,17.57,0,0
5074,2019,BR,BR,ELEC5,CROPS,17.55,0,0
10677,2019,BR,BR,MEMBE,RADIO,17.53,0,0
4130,2019,BR,BR,DISTR,CERAM,17.52,0,0
812,2019,BR,BR,AUXIL,WEARI,17.51,0,0
9718,2019,BR,BR,LIQUI,MACHI,17.5,0,0
17840,2019,BR,BR,TRAN1,CROPS,17.5,0,0
4013,2019,BR,BR,DIST1,HOTEL,17.48,0,0
3406,2019,BR,BR,CONST,VEGET,17.48,0,0
17393,2019,BR,BR,SUPPO,NONSP,17.47,0,0
12738,2019,BR,BR,PAPER,CHEM1,17.42,0,0
13440,2019,BR,BR,PLAS2,PLAS2,17.41,0,0
6535,2019,BR,BR,FOOD2,REALE,17.41,0,0
15752,2019,BR,BR,RETA1,BITU1,17.4,0,0
3720,2019,BR,BR,CROPS,LIQUI,17.39,0,0
3957,2019,BR,BR,DIST1,ALUM1,17.39,0,0
17874,2019,BR,BR,TRAN1,LANDT,17.37,0,0
14803,2019,BR,BR,RAILW,PRINT,17.37,0,0
4112,2019,BR,BR,DIST1,WOODW,17.34,0,0
11459,2019,BR,BR,NICKE,MOTO1,17.33,0,0
10786,2019,BR,BR,MOTO1,MEAT4,17.3,0,0
3728,2019,BR,BR,CROPS,MEMBE,17.3,0,0
6450,2019,BR,BR,FOOD2,BUSIN,17.29,0,0
6521,2019,BR,BR,FOOD2,PAPER,17.29,0,0
650,2019,BR,BR,AUXIL,93197,17.24,0,0
6024,2019,BR,BR,FINAN,BIODI,17.24,0,0
9049,2019,BR,BR,LANDT,LUBRI,17.24,0,0
13651,2019,BR,BR,POSTT,ELEC1,17.17,0,0
17506,2019,BR,BR,TEXT2,BUSIN,17.16,0,0
5929,2019,BR,BR,FABRI,MEATP,17.16,0,0
16633,2019,BR,BR,SEACO,MEATC,17.15,0,0
307,2019,BR,BR,AIRTR,RENTI,17.14,0,0
16356,2019,BR,BR,SALEM,PLANT,17.13,0,0
11361,2019,BR,BR,NFERT,PLANT,17.11,0,0
17728,2019,BR,BR,TEXTI,POULT,17.09,0,0
707,2019,BR,BR,AUXIL,FORES,17.07,0,0
11406,2019,BR,BR,NICKE,BASIC,17.06,0,0
18098,2019,BR,BR,TRAN2,RUBBE,17.05,0,0
9869,2019,BR,BR,MACHI,BASIC,17.04,0,0
16335,2019,BR,BR,SALEM,NONF1,17.04,0,0
5970,2019,BR,BR,FABRI,PULP5,17.03,0,0
9764,2019,BR,BR,LIQUI,RETA1,17.03,0,0
19154,2019,BR,BR,WHOLE,WOOD2,17.0,0,0
7072,2019,BR,BR,FORES,LIQUI,17.0,0,0
18050,2019,BR,BR,TRAN2,MOTO1,16.99,0,0
17695,2019,BR,BR,TEXTI,MEDIC,16.98,0,0
16630,2019,BR,BR,SEACO,MEAT1,16.94,0,0
4647,2019,BR,BR,ELEC2,LIQUI,16.94,0,0
6727,2019,BR,BR,FOOD4,DAIRY,16.94,0,0
4236,2019,BR,BR,DISTR,RESEA,16.93,0,0
4838,2019,BR,BR,ELEC3,POULT,16.92,0,0
774,2019,BR,BR,AUXIL,PRINT,16.91,0,0
10624,2019,BR,BR,MEMBE,LANDT,16.89,0,0
14681,2019,BR,BR,RADIO,TRANS,16.89,0,0
3044,2019,BR,BR,COLLE,RECRE,16.87,0,0
8126,2019,BR,BR,HOTEL,ELEC2,16.86,0,0
4009,2019,BR,BR,DIST1,GASDI,16.86,0,0
18431,2019,BR,BR,VEGE1,WHOLE,16.83,0,0
18401,2019,BR,BR,VEGE1,PULP5,16.82,0,0
5114,2019,BR,BR,ELEC5,LIQUI,16.8,0,0
15440,2019,BR,BR,RENTI,CEMEN,16.8,0,0
12862,2019,BR,BR,PAPER,TRANS,16.78,0,0
9521,2019,BR,BR,LIQUE,BIOGA,16.77,0,0
3074,2019,BR,BR,COLLE,WEARI,16.77,0,0
5732,2019,BR,BR,ELECT,LEAD1,16.76,0,0
6691,2019,BR,BR,FOOD3,WASTE,16.73,0,0
14200,2019,BR,BR,PRINT,MEATC,16.72,0,0
1631,2019,BR,BR,BUSIN,ANIMA,16.69,0,0
7261,2019,BR,BR,FOUND,RADIO,16.65,0,0
18115,2019,BR,BR,TRAN2,TRANS,16.65,0,0
3017,2019,BR,BR,COLLE,OILSE,16.65,0,0
7693,2019,BR,BR,GLASS,CRUDE,16.64,0,0
5979,2019,BR,BR,FABRI,RESEA,16.6,0,0
8125,2019,BR,BR,HOTEL,ELEC1,16.6,0,0
16121,2019,BR,BR,RUBBE,FORES,16.59,0,0
249,2019,BR,BR,AIRTR,LEATH,16.59,0,0
18293,2019,BR,BR,URANI,TEXT2,16.58,0,0
10382,2019,BR,BR,MEATP,MEMBE,16.57,0,0
15855,2019,BR,BR,RETA1,PAPE4,16.55,0,0
9559,2019,BR,BR,LIQUE,GLASS,16.54,0,0
8753,2019,BR,BR,INTER,FOOD4,16.54,0,0
15003,2019,BR,BR,REALE,GLASS,16.53,0,0
208,2019,BR,BR,AIRTR,DIST1,16.53,0,0
129,2019,BR,BR,93197,WASTE,16.5,0,0
18119,2019,BR,BR,TRAN2,WEARI,16.5,0,0
7136,2019,BR,BR,FORES,TEXTI,16.49,0,0
18680,2019,BR,BR,WASTE,WOODW,16.49,0,0
16565,2019,BR,BR,SEACO,BEVER,16.49,0,0
17444,2019,BR,BR,SUPPO,SUGAR,16.48,0,0
4267,2019,BR,BR,DISTR,WOODW,16.47,0,0
11620,2019,BR,BR,NONF1,RADIO,16.47,0,0
12075,2019,BR,BR,OFFIC,FINAN,16.45,0,0
4249,2019,BR,BR,DISTR,SUGAR,16.45,0,0
16184,2019,BR,BR,RUBBE,PLAST,16.45,0,0
12716,2019,BR,BR,PAPE4,WOODW,16.43,0,0
13669,2019,BR,BR,POSTT,FORES,16.43,0,0
3746,2019,BR,BR,CROPS,PIGS9,16.43,0,0
6268,2019,BR,BR,FISH5,PROCE,16.41,0,0
4118,2019,BR,BR,DISTR,AUXIL,16.38,0,0
6056,2019,BR,BR,FINAN,ELEC2,16.37,0,0
219,2019,BR,BR,AIRTR,FABRI,16.36,0,0
6117,2019,BR,BR,FINAN,NONF1,16.35,0,0
17577,2019,BR,BR,TEXT2,PAPER,16.35,0,0
16725,2019,BR,BR,SECO9,ALUM1,16.34,0,0
6144,2019,BR,BR,FINAN,PREC1,16.33,0,0
6004,2019,BR,BR,FABRI,WASTE,16.33,0,0
17860,2019,BR,BR,TRAN1,FURNI,16.31,0,0
15244,2019,BR,BR,RECRE,RESEA,16.31,0,0
4678,2019,BR,BR,ELEC2,PFERT,16.31,0,0
10456,2019,BR,BR,MEDIC,ELECT,16.3,0,0
5145,2019,BR,BR,ELEC5,PFERT,16.29,0,0
6762,2019,BR,BR,FOOD4,MEAT1,16.28,0,0
2110,2019,BR,BR,CERAM,SUPPO,16.27,0,0
16571,2019,BR,BR,SEACO,BUSIN,16.26,0,0
6800,2019,BR,BR,FOOD4,RAILW,16.26,0,0
12631,2019,BR,BR,PAPE4,HOTEL,16.25,0,0
8235,2019,BR,BR,HOTEL,SUGA1,16.23,0,0
18595,2019,BR,BR,WASTE,HOTEL,16.21,0,0
12842,2019,BR,BR,PAPER,RESEA,16.16,0,0
16971,2019,BR,BR,STONE,RETA1,16.16,0,0
6602,2019,BR,BR,FOOD3,FOOD3,16.15,0,0
308,2019,BR,BR,AIRTR,RESEA,16.13,0,0
6802,2019,BR,BR,FOOD4,RECRE,16.11,0,0
13666,2019,BR,BR,POSTT,FOOD4,16.09,0,0
8975,2019,BR,BR,LANDT,BITU1,16.09,0,0
17183,2019,BR,BR,SUGA1,RETA1,16.03,0,0
5818,2019,BR,BR,ELECT,VEGET,16.03,0,0
8249,2019,BR,BR,HOTEL,WEARI,16.02,0,0
1551,2019,BR,BR,BRICK,DIST1,16.02,0,0
4037,2019,BR,BR,DIST1,MEMBE,16.01,0,0
13574,2019,BR,BR,PLAST,PRINT,16.0,0,0
13709,2019,BR,BR,POSTT,NONF1,15.98,0,0
6765,2019,BR,BR,FOOD4,MEATC,15.98,0,0
1681,2019,BR,BR,BUSIN,FISHF,15.94,0,0
8985,2019,BR,BR,LANDT,CHARC,15.91,0,0
8979,2019,BR,BR,LANDT,BRICK,15.9,0,0
1739,2019,BR,BR,BUSIN,PADDY,15.88,0,0
14204,2019,BR,BR,PRINT,MOTO1,15.88,0,0
4122,2019,BR,BR,DISTR,BIOGA,15.88,0,0
10562,2019,BR,BR,MEMBE,93197,15.87,0,0
17425,2019,BR,BR,SUPPO,RAWMI,15.86,0,0
779,2019,BR,BR,AUXIL,RAILW,15.86,0,0
13459,2019,BR,BR,PLAS2,SALEM,15.86,0,0
11597,2019,BR,BR,NONF1,NONME,15.86,0,0
792,2019,BR,BR,AUXIL,SEACO,15.85,0,0
4713,2019,BR,BR,ELEC2,SUGAR,15.83,0,0
7794,2019,BR,BR,GLASS,SUGAR,15.81,0,0
8039,2019,BR,BR,HEAVY,PFERT,15.79,0,0
5882,2019,BR,BR,FABRI,ELEC3,15.79,0,0
6539,2019,BR,BR,FOOD2,RETA1,15.78,0,0
11890,2019,BR,BR,NONME,REALE,15.76,0,0
9542,2019,BR,BR,LIQUE,EDUCA,15.76,0,0
6936,2019,BR,BR,FOOD5,PROCE,15.75,0,0
12844,2019,BR,BR,PAPER,RETAI,15.74,0,0
13631,2019,BR,BR,POSTT,CERAM,15.74,0,0
17387,2019,BR,BR,SUPPO,NATUR,15.73,0,0
3004,2019,BR,BR,COLLE,MOTOR,15.7,0,0
4717,2019,BR,BR,ELEC2,TEXTI,15.68,0,0
6140,2019,BR,BR,FINAN,PLAS2,15.66,0,0
9944,2019,BR,BR,MACHI,NATUR,15.66,0,0
1684,2019,BR,BR,BUSIN,FOOD3,15.66,0,0
19368,2019,BR,BR,WOODW,HEALT,15.61,0,0
15307,2019,BR,BR,REFI1,NONSP,15.61,0,0
18040,2019,BR,BR,TRAN2,LIQUI,15.59,0,0
11810,2019,BR,BR,NONME,ELECT,15.58,0,0
6087,2019,BR,BR,FINAN,INERT,15.56,0,0
7333,2019,BR,BR,FURNI,FISHF,15.55,0,0
12624,2019,BR,BR,PAPE4,FOOD5,15.55,0,0
4739,2019,BR,BR,ELEC3,BASIC,15.53,0,0
7352,2019,BR,BR,FURNI,INLAN,15.52,0,0
16151,2019,BR,BR,RUBBE,MEATP,15.51,0,0
3203,2019,BR,BR,COMPU,PLAST,15.5,0,0
19001,2019,BR,BR,WHOLE,CHARC,15.5,0,0
18588,2019,BR,BR,WASTE,FOOD5,15.5,0,0
8121,2019,BR,BR,HOTEL,DAIRY,15.49,0,0
4157,2019,BR,BR,DISTR,FOOD4,15.48,0,0
4257,2019,BR,BR,DISTR,TRANS,15.44,0,0
9959,2019,BR,BR,MACHI,PAPER,15.44,0,0
6018,2019,BR,BR,FINAN,ANIMA,15.44,0,0
16638,2019,BR,BR,SEACO,MOTOR,15.38,0,0
214,2019,BR,BR,AIRTR,ELEC4,15.37,0,0
2415,2019,BR,BR,CHEM1,FINAN,15.34,0,0
14723,2019,BR,BR,RAILW,ELEC1,15.34,0,0
2741,2019,BR,BR,COALT,POSTT,15.34,0,0
15909,2019,BR,BR,RETA1,WASTE,15.34,0,0
3024,2019,BR,BR,COLLE,PAPER,15.34,0,0
15303,2019,BR,BR,REFI1,NAPHT,15.32,0,0
2993,2019,BR,BR,COLLE,LIQUI,15.32,0,0
17739,2019,BR,BR,TEXTI,RECRE,15.32,0,0
2463,2019,BR,BR,CHEM1,OFFIC,15.32,0,0
1084,2019,BR,BR,BEVER,WHOLE,15.31,0,0
9715,2019,BR,BR,LIQUI,LIQUE,15.3,0,0
5319,2019,BR,BR,ELEC6,RETA1,15.26,0,0
12726,2019,BR,BR,PAPER,BIODI,15.25,0,0
18805,2019,BR,BR,WEARI,TRANS,15.21,0,0
2416,2019,BR,BR,CHEM1,FISH5,15.2,0,0
4997,2019,BR,BR,ELEC4,PREC1,15.2,0,0
13059,2019,BR,BR,PFERT,FOOD5,15.2,0,0
4394,2019,BR,BR,EDUCA,RESEA,15.18,0,0
3533,2019,BR,BR,COPP1,RUBBE,15.17,0,0
13828,2019,BR,BR,POULT,MEMBE,15.16,0,0
3963,2019,BR,BR,DIST1,BIODI,15.16,0,0
892,2019,BR,BR,BASIC,LEAD1,15.16,0,0
8745,2019,BR,BR,INSUR,WOODW,15.15,0,0
7402,2019,BR,BR,FURNI,POULT,15.14,0,0
7282,2019,BR,BR,FOUND,TRANS,15.13,0,0
1307,2019,BR,BR,BIOGA,NONSP,15.11,0,0
17618,2019,BR,BR,TEXT2,WOOD2,15.1,0,0
15479,2019,BR,BR,RENTI,FORES,15.09,0,0
18015,2019,BR,BR,TRAN2,FOOD5,15.08,0,0
17649,2019,BR,BR,TEXTI,CROPS,15.07,0,0
17186,2019,BR,BR,SUGA1,SANDC,15.07,0,0
11396,2019,BR,BR,NFERT,VEGET,15.06,0,0
324,2019,BR,BR,AIRTR,TEXTI,15.05,0,0
14776,2019,BR,BR,RAILW,NONF1,15.03,0,0
3065,2019,BR,BR,COLLE,TEXTI,15.02,0,0
17633,2019,BR,BR,TEXTI,BUSIN,15.01,0,0
2995,2019,BR,BR,COLLE,MACHI,14.96,0,0
5184,2019,BR,BR,ELEC5,TEXTI,14.96,0,0
3565,2019,BR,BR,COPPE,BUSIN,14.94,0,0
16168,2019,BR,BR,RUBBE,OILSE,14.91,0,0
18267,2019,BR,BR,TRANS,WHOLE,14.9,0,0
16698,2019,BR,BR,SEACO,TRAN2,14.89,0,0
314,2019,BR,BR,AIRTR,SEACO,14.86,0,0
14197,2019,BR,BR,PRINT,MEAT1,14.82,0,0
709,2019,BR,BR,AUXIL,FURNI,14.82,0,0
1299,2019,BR,BR,BIOGA,NAPHT,14.81,0,0
19442,2019,BR,BR,WOODW,RUBBE,14.81,0,0
10611,2019,BR,BR,MEMBE,GASDI,14.8,0,0
6942,2019,BR,BR,FOOD5,REALE,14.73,0,0
11118,2019,BR,BR,NATU1,LIQUE,14.73,0,0
16573,2019,BR,BR,SEACO,CEMEN,14.73,0,0
5872,2019,BR,BR,FABRI,COPP1,14.72,0,0
5038,2019,BR,BR,ELEC4,WHEAT,14.72,0,0
13161,2019,BR,BR,PIGS9,BIOGA,14.71,0,0
7418,2019,BR,BR,FURNI,RETA1,14.7,0,0
11724,2019,BR,BR,NONFE,NONME,14.69,0,0
13134,2019,BR,BR,PFERT,SANDC,14.68,0,0
13037,2019,BR,BR,PFERT,CHARC,14.68,0,0
13398,2019,BR,BR,PLAS2,INERT,14.68,0,0
16523,2019,BR,BR,SANDC,RECRE,14.67,0,0
13499,2019,BR,BR,PLAST,CHEM1,14.65,0,0
1708,2019,BR,BR,BUSIN,LEAD1,14.65,0,0
17248,2019,BR,BR,SUGAR,MOTOR,14.65,0,0
3304,2019,BR,BR,CONST,FURNI,14.62,0,0
16739,2019,BR,BR,SECO9,FABRI,14.61,0,0
7562,2019,BR,BR,GASDI,PAPE4,14.61,0,0
10331,2019,BR,BR,MEATC,WHOLE,14.6,0,0
15558,2019,BR,BR,RENTI,RESEA,14.6,0,0
3518,2019,BR,BR,COPP1,PRINT,14.6,0,0
4726,2019,BR,BR,ELEC2,WEARI,14.58,0,0
14149,2019,BR,BR,PRINT,CRUDE,14.57,0,0
5916,2019,BR,BR,FABRI,LANDT,14.57,0,0
11680,2019,BR,BR,NONFE,FABRI,14.53,0,0
6696,2019,BR,BR,FOOD3,WOODW,14.51,0,0
3237,2019,BR,BR,COMPU,TEXTI,14.5,0,0
6655,2019,BR,BR,FOOD3,PLAS2,14.49,0,0
16607,2019,BR,BR,SEACO,FURNI,14.47,0,0
5702,2019,BR,BR,ELECT,ELEC8,14.46,0,0
5863,2019,BR,BR,FABRI,CHEM1,14.46,0,0
12622,2019,BR,BR,PAPE4,FOOD3,14.45,0,0
5180,2019,BR,BR,ELEC5,SUGAR,14.44,0,0
3051,2019,BR,BR,COLLE,RUBBE,14.43,0,0
4627,2019,BR,BR,ELEC2,FURNI,14.42,0,0
14688,2019,BR,BR,RAILW,93197,14.41,0,0
10823,2019,BR,BR,MOTO1,RADIO,14.41,0,0
17946,2019,BR,BR,TRAN1,SUGAR,14.39,0,0
11114,2019,BR,BR,NATU1,HEAVY,14.39,0,0
2920,2019,BR,BR,COLLE,BASIC,14.37,0,0
6611,2019,BR,BR,FOOD3,HOTEL,14.37,0,0
16148,2019,BR,BR,RUBBE,MEAT4,14.35,0,0
17689,2019,BR,BR,TEXTI,MACHI,14.34,0,0
19003,2019,BR,BR,WHOLE,CHEMI,14.33,0,0
9078,2019,BR,BR,LANDT,PAPE4,14.32,0,0
18203,2019,BR,BR,TRANS,MOTO1,14.32,0,0
10842,2019,BR,BR,MOTO1,SUPPO,14.31,0,0
3122,2019,BR,BR,COMPU,ELEC1,14.31,0,0
18445,2019,BR,BR,VEGET,BUSIN,14.29,0,0
19139,2019,BR,BR,WHOLE,TEXT2,14.29,0,0
296,2019,BR,BR,AIRTR,PRINT,14.27,0,0
2960,2019,BR,BR,COLLE,FABRI,14.27,0,0
8013,2019,BR,BR,HEAVY,MEAT1,14.26,0,0
10354,2019,BR,BR,MEATP,EDUCA,14.23,0,0
7856,2019,BR,BR,HEALT,FORES,14.23,0,0
15501,2019,BR,BR,RENTI,LIQUE,14.23,0,0
14119,2019,BR,BR,PRINT,AIRTR,14.21,0,0
12715,2019,BR,BR,PAPE4,WOOD2,14.21,0,0
7516,2019,BR,BR,GASDI,GLASS,14.2,0,0
8438,2019,BR,BR,INERT,WOODW,14.2,0,0
6613,2019,BR,BR,FOOD3,INERT,14.19,0,0
14694,2019,BR,BR,RAILW,AUXIL,14.18,0,0
7616,2019,BR,BR,GASDI,WHEAT,14.17,0,0
4131,2019,BR,BR,DISTR,CEREA,14.17,0,0
13795,2019,BR,BR,POULT,CHARC,14.17,0,0
8437,2019,BR,BR,INERT,WOOD2,14.17,0,0
18109,2019,BR,BR,TRAN2,SUPPO,14.15,0,0
14794,2019,BR,BR,RAILW,PIGS9,14.15,0,0
6238,2019,BR,BR,FISH5,LIQUE,14.15,0,0
11786,2019,BR,BR,NONME,CATTL,14.15,0,0
260,2019,BR,BR,AIRTR,MEDIC,14.14,0,0
8104,2019,BR,BR,HOTEL,CEMEN,14.14,0,0
9701,2019,BR,BR,LIQUI,HEAVY,14.14,0,0
105,2019,BR,BR,93197,REALE,14.12,0,0
12307,2019,BR,BR,OILSE,TEXTI,14.11,0,0
18183,2019,BR,BR,TRANS,INLAN,14.07,0,0
14837,2019,BR,BR,RAILW,VEGE1,14.06,0,0
14821,2019,BR,BR,RAILW,SEACO,14.05,0,0
6228,2019,BR,BR,FISH5,HEALT,14.04,0,0
10579,2019,BR,BR,MEMBE,CERAM,14.03,0,0
