trade_id,year,region1,region2,industry1,industry2,amount,total_materials_value,materials_count
9122,2019,IN,IN,POSTT,KEROS,19.84,0,0
122,2019,IN,IN,93197,TRAN1,19.83,0,0
8519,2019,IN,IN,PAPER,COPP1,19.81,0,0
495,2019,IN,IN,ANIMA,RUBBE,19.81,0,0
2989,2019,IN,IN,DIST1,FOOD5,19.8,0,0
5661,2019,IN,IN,GLASS,LEATH,19.79,0,0
5841,2019,IN,IN,HEALT,WHEAT,19.78,0,0
5529,2019,IN,IN,GASWO,BASIC,19.74,0,0
2559,2019,IN,IN,CONST,MEDIC,19.73,0,0
8739,2019,IN,IN,PFERT,FURNI,19.73,0,0
11943,2019,IN,IN,TRAN1,BEVER,19.68,0,0
5209,2019,IN,IN,FOUND,LIQUE,19.68,0,0
3322,2019,IN,IN,ELEC1,FORES,19.64,0,0
6563,2019,IN,IN,LEATH,MEDIC,19.63,0,0
3278,2019,IN,IN,ELEC1,BASIC,19.62,0,0
9106,2019,IN,IN,POSTT,FISHF,19.62,0,0
12952,2019,IN,IN,WHOLE,PULP5,19.62,0,0
5798,2019,IN,IN,HEALT,NUCLE,19.61,0,0
6056,2019,IN,IN,INSUR,FISH5,19.61,0,0
2426,2019,IN,IN,COMPU,ELEC4,19.61,0,0
9416,2019,IN,IN,PRINT,LIQUE,19.61,0,0
4239,2019,IN,IN,ELEC8,RUBBE,19.6,0,0
12349,2019,IN,IN,VEGE1,HEALT,19.6,0,0
8184,2019,IN,IN,NONME,TEXTI,19.57,0,0
3205,2019,IN,IN,EDUCA,COLLE,19.49,0,0
8330,2019,IN,IN,OFFIC,RENTI,19.47,0,0
12111,2019,IN,IN,TRAN2,ELECT,19.46,0,0
3470,2019,IN,IN,ELEC2,LANDT,19.46,0,0
1610,2019,IN,IN,CEMEN,FABRI,19.45,0,0
8197,2019,IN,IN,NONSP,BITU1,19.44,0,0
7116,2019,IN,IN,MEATA,PUBLI,19.41,0,0
8968,2019,IN,IN,PLAST,BEVER,19.4,0,0
11106,2019,IN,IN,SALEM,INSUR,19.37,0,0
8510,2019,IN,IN,PAPER,CHARC,19.34,0,0
7463,2019,IN,IN,MOTO1,AIRTR,19.33,0,0
10758,2019,IN,IN,RETA1,RESEA,19.33,0,0
8598,2019,IN,IN,PAPER,RESEA,19.32,0,0
10389,2019,IN,IN,RECRE,OFFIC,19.31,0,0
10172,2019,IN,IN,REALE,AIRTR,19.29,0,0
9331,2019,IN,IN,PREC1,WOODW,19.29,0,0
7889,2019,IN,IN,NATUR,SUGAR,19.28,0,0
9636,2019,IN,IN,PROCE,FISHF,19.26,0,0
3304,2019,IN,IN,ELEC1,CROPS,19.26,0,0
4485,2019,IN,IN,FABRI,RESEA,19.26,0,0
5514,2019,IN,IN,GASDI,TOBAC,19.24,0,0
7459,2019,IN,IN,MEMBE,WHEAT,19.22,0,0
1081,2019,IN,IN,BITU1,BITUM,19.22,0,0
2343,2019,IN,IN,COLLE,NAPHT,19.2,0,0
3855,2019,IN,IN,ELEC5,LANDT,19.2,0,0
8492,2019,IN,IN,PAPER,AIRTR,19.14,0,0
3796,2019,IN,IN,ELEC4,WASTE,19.11,0,0
11737,2019,IN,IN,SUPPO,REFI1,19.04,0,0
9299,2019,IN,IN,PREC1,NONF1,19.02,0,0
12124,2019,IN,IN,TRAN2,HEALT,18.99,0,0
5894,2019,IN,IN,HOTEL,FOOD5,18.97,0,0
12086,2019,IN,IN,TRAN2,BRICK,18.95,0,0
1697,2019,IN,IN,CERAM,MACHI,18.94,0,0
10704,2019,IN,IN,RETA1,KERO1,18.93,0,0
12140,2019,IN,IN,TRAN2,MACHI,18.84,0,0
12604,2019,IN,IN,WASTE,RECRE,18.84,0,0
1395,2019,IN,IN,BUSIN,COKIN,18.83,0,0
5390,2019,IN,IN,FURNI,WASTE,18.82,0,0
10660,2019,IN,IN,RETA1,CHARC,18.82,0,0
1941,2019,IN,IN,CHEM1,PFERT,18.82,0,0
11147,2019,IN,IN,SALEM,POULT,18.81,0,0
12161,2019,IN,IN,TRAN2,PAPER,18.79,0,0
13020,2019,IN,IN,WOODW,FISH5,18.78,0,0
12393,2019,IN,IN,VEGE1,RUBBE,18.78,0,0
5392,2019,IN,IN,FURNI,WHEAT,18.77,0,0
9609,2019,IN,IN,PRIVA,VEGET,18.76,0,0
3428,2019,IN,IN,ELEC2,CEMEN,18.76,0,0
6336,2019,IN,IN,LANDT,NATUR,18.75,0,0
5148,2019,IN,IN,FORES,TRANS,18.72,0,0
4606,2019,IN,IN,FINAN,POULT,18.72,0,0
11742,2019,IN,IN,SUPPO,RETAI,18.7,0,0
12574,2019,IN,IN,WASTE,MOTOR,18.68,0,0
3625,2019,IN,IN,ELEC3,PADDY,18.68,0,0
10257,2019,IN,IN,REALE,OFFIC,18.67,0,0
10767,2019,IN,IN,RETA1,SUGA1,18.67,0,0
10198,2019,IN,IN,REALE,COLLE,18.65,0,0
7135,2019,IN,IN,MEATC,CHEM1,18.65,0,0
4922,2019,IN,IN,FOOD3,RECRE,18.64,0,0
2453,2019,IN,IN,COMPU,PAPER,18.64,0,0
5941,2019,IN,IN,HOTEL,PLANT,18.63,0,0
6405,2019,IN,IN,LEAD1,CHEM1,18.63,0,0
3108,2019,IN,IN,DISTR,HEAVY,18.62,0,0
2460,2019,IN,IN,COMPU,RADIO,18.62,0,0
1153,2019,IN,IN,BITUM,COKE1,18.62,0,0
3817,2019,IN,IN,ELEC5,CEMEN,18.57,0,0
12137,2019,IN,IN,TRAN2,LIQUE,18.57,0,0
11740,2019,IN,IN,SUPPO,RESEA,18.57,0,0
1089,2019,IN,IN,BITU1,COLLE,18.56,0,0
5845,2019,IN,IN,HEAVY,COLLE,18.56,0,0
5419,2019,IN,IN,GASDI,COLLE,18.56,0,0
7603,2019,IN,IN,MOTOR,COLLE,18.56,0,0
8630,2019,IN,IN,PARAF,COLLE,18.56,0,0
2175,2019,IN,IN,COKEO,COLLE,18.56,0,0
10436,2019,IN,IN,REFI1,COLLE,18.56,0,0
10464,2019,IN,IN,REFIN,COLLE,18.56,0,0
7714,2019,IN,IN,NAPHT,COLLE,18.56,0,0
8248,2019,IN,IN,NUCLE,COLLE,18.56,0,0
8204,2019,IN,IN,NONSP,COLLE,18.56,0,0
6773,2019,IN,IN,LUBRI,COLLE,18.56,0,0
6200,2019,IN,IN,KERO1,COLLE,18.56,0,0
6246,2019,IN,IN,KEROS,COLLE,18.56,0,0
8668,2019,IN,IN,PETRO,COLLE,18.56,0,0
6666,2019,IN,IN,LIQUE,COLLE,18.56,0,0
648,2019,IN,IN,AVIAT,COLLE,18.56,0,0
9896,2019,IN,IN,RADIO,MEDIC,18.52,0,0
6978,2019,IN,IN,MEAT1,HEALT,18.51,0,0
3846,2019,IN,IN,ELEC5,GASDI,18.49,0,0
2179,2019,IN,IN,COKEO,ELECT,18.48,0,0
2580,2019,IN,IN,CONST,PLAST,18.47,0,0
6680,2019,IN,IN,LIQUE,FABRI,18.47,0,0
5335,2019,IN,IN,FURNI,MEAT4,18.44,0,0
4203,2019,IN,IN,ELEC8,MOTO1,18.43,0,0
9100,2019,IN,IN,POSTT,ELEC5,18.43,0,0
6135,2019,IN,IN,INSUR,WASTE,18.42,0,0
273,2019,IN,IN,AIRTR,TRAN1,18.42,0,0
8521,2019,IN,IN,PAPER,CRUDE,18.36,0,0
9140,2019,IN,IN,POSTT,NAPHT,18.35,0,0
10576,2019,IN,IN,RENTI,PREC1,18.34,0,0
11066,2019,IN,IN,SALEM,CEREA,18.32,0,0
3651,2019,IN,IN,ELEC3,RUBBE,18.31,0,0
2280,2019,IN,IN,COLLE,CEREA,18.31,0,0
3193,2019,IN,IN,EDUCA,AUXIL,18.29,0,0
9908,2019,IN,IN,RADIO,PADDY,18.27,0,0
11517,2019,IN,IN,SUGA1,WHOLE,18.26,0,0
9236,2019,IN,IN,POULT,RAWMI,18.26,0,0
7513,2019,IN,IN,MOTO1,HOTEL,18.23,0,0
12760,2019,IN,IN,WHEAT,BEVER,18.21,0,0
7428,2019,IN,IN,MEMBE,PREC1,18.2,0,0
507,2019,IN,IN,AUXIL,ALUM1,18.16,0,0
3465,2019,IN,IN,ELEC2,HOTEL,18.14,0,0
1655,2019,IN,IN,CEMEN,RUBBE,18.12,0,0
1242,2019,IN,IN,BITUM,WHOLE,18.09,0,0
6220,2019,IN,IN,KERO1,MEMBE,18.07,0,0
2308,2019,IN,IN,COLLE,FISHF,18.01,0,0
8314,2019,IN,IN,OFFIC,PADDY,18.0,0,0
5874,2019,IN,IN,HOTEL,COPP1,17.98,0,0
6842,2019,IN,IN,MACHI,CHEM1,17.96,0,0
3389,2019,IN,IN,ELEC1,SALEM,17.96,0,0
11185,2019,IN,IN,SALEM,WOODW,17.91,0,0
6909,2019,IN,IN,MACHI,PAPER,17.91,0,0
3850,2019,IN,IN,ELEC5,HOTEL,17.9,0,0
11654,2019,IN,IN,SUPPO,CROPS,17.9,0,0
3733,2019,IN,IN,ELEC4,LIQUE,17.9,0,0
7361,2019,IN,IN,MEMBE,COPP1,17.89,0,0
354,2019,IN,IN,ALUM1,PLAST,17.87,0,0
7430,2019,IN,IN,MEMBE,PROCE,17.86,0,0
781,2019,IN,IN,BEVER,93197,17.83,0,0
9303,2019,IN,IN,PREC1,PAPER,17.82,0,0
3742,2019,IN,IN,ELEC4,MEMBE,17.8,0,0
3287,2019,IN,IN,ELEC1,BRICK,17.78,0,0
11152,2019,IN,IN,SALEM,PUBLI,17.76,0,0
49,2019,IN,IN,93197,FOOD5,17.76,0,0
10871,2019,IN,IN,RETAI,PADDY,17.73,0,0
10183,2019,IN,IN,REALE,BITUM,17.72,0,0
546,2019,IN,IN,AUXIL,ELEC4,17.72,0,0
5723,2019,IN,IN,HEALT,BITUM,17.69,0,0
11075,2019,IN,IN,SALEM,CONST,17.68,0,0
1333,2019,IN,IN,BRICK,BRICK,17.66,0,0
1616,2019,IN,IN,CEMEN,GASDI,17.64,0,0
11053,2019,IN,IN,SALEM,BEVER,17.64,0,0
5309,2019,IN,IN,FURNI,FOOD3,17.62,0,0
4402,2019,IN,IN,FABRI,CHARC,17.62,0,0
11845,2019,IN,IN,TEXTI,PADDY,17.61,0,0
9957,2019,IN,IN,RAILW,BITU1,17.6,0,0
8500,2019,IN,IN,PAPER,BIOGA,17.58,0,0
4496,2019,IN,IN,FABRI,TOBAC,17.56,0,0
7503,2019,IN,IN,MOTO1,FOOD3,17.55,0,0
8130,2019,IN,IN,NONME,ELECT,17.54,0,0
10027,2019,IN,IN,RAILW,NATUR,17.52,0,0
8610,2019,IN,IN,PAPER,TRAN1,17.49,0,0
11773,2019,IN,IN,TEXTI,BIOGA,17.45,0,0
11662,2019,IN,IN,SUPPO,ELEC3,17.44,0,0
2476,2019,IN,IN,COMPU,WASTE,17.44,0,0
4401,2019,IN,IN,FABRI,CEREA,17.42,0,0
6839,2019,IN,IN,MACHI,CERAM,17.41,0,0
11061,2019,IN,IN,SALEM,BRICK,17.41,0,0
7500,2019,IN,IN,MOTO1,FABRI,17.41,0,0
69,2019,IN,IN,93197,LIQUE,17.4,0,0
12202,2019,IN,IN,TRAN2,WASTE,17.39,0,0
12133,2019,IN,IN,TRAN2,LEAD1,17.38,0,0
8434,2019,IN,IN,PADDY,BIOGA,17.38,0,0
9536,2019,IN,IN,PRIVA,HEALT,17.35,0,0
11172,2019,IN,IN,SALEM,SUGAR,17.31,0,0
5360,2019,IN,IN,FURNI,PREC1,17.31,0,0
10273,2019,IN,IN,REALE,RADIO,17.3,0,0
5671,2019,IN,IN,GLASS,MEMBE,17.28,0,0
7198,2019,IN,IN,MEATC,TOBAC,17.25,0,0
3494,2019,IN,IN,ELEC2,OFFIC,17.24,0,0
10433,2019,IN,IN,REFI1,BITU1,17.23,0,0
6124,2019,IN,IN,INSUR,SEACO,17.23,0,0
10295,2019,IN,IN,REALE,TRAN2,17.23,0,0
1295,2019,IN,IN,BLAST,MOTO1,17.15,0,0
1239,2019,IN,IN,BITUM,WASTE,17.12,0,0
7961,2019,IN,IN,NFERT,VEGET,17.09,0,0
7492,2019,IN,IN,MOTO1,DISTR,17.08,0,0
6275,2019,IN,IN,LANDT,COKIN,17.07,0,0
1700,2019,IN,IN,CERAM,MEMBE,17.06,0,0
7824,2019,IN,IN,NATUR,EDUCA,17.06,0,0
8132,2019,IN,IN,NONME,FISH5,17.05,0,0
12940,2019,IN,IN,WHOLE,PETRO,17.04,0,0
3878,2019,IN,IN,ELEC5,OFFIC,17.03,0,0
1428,2019,IN,IN,BUSIN,HEAVY,17.01,0,0
12680,2019,IN,IN,WEARI,FURNI,17.01,0,0
1146,2019,IN,IN,BITUM,BLAST,17.01,0,0
3614,2019,IN,IN,ELEC3,MOTO1,17.01,0,0
8942,2019,IN,IN,PLANT,PRINT,17.0,0,0
12729,2019,IN,IN,WEARI,PRINT,16.96,0,0
8450,2019,IN,IN,PADDY,FOOD3,16.94,0,0
580,2019,IN,IN,AUXIL,MEAT4,16.88,0,0
10075,2019,IN,IN,RAILW,VEGE1,16.88,0,0
10498,2019,IN,IN,RENTI,ALUM1,16.88,0,0
7632,2019,IN,IN,MOTOR,GLASS,16.88,0,0
10936,2019,IN,IN,RUBBE,CERAM,16.87,0,0
9741,2019,IN,IN,PUBLI,WASTE,16.87,0,0
3369,2019,IN,IN,ELEC1,PLAST,16.86,0,0
6849,2019,IN,IN,MACHI,COPP1,16.84,0,0
1119,2019,IN,IN,BITU1,NONSP,16.84,0,0
1174,2019,IN,IN,BITUM,FOUND,16.84,0,0
7316,2019,IN,IN,MEDIC,RADIO,16.83,0,0
12929,2019,IN,IN,WHOLE,NATUR,16.81,0,0
5922,2019,IN,IN,HOTEL,MEDIC,16.81,0,0
60,2019,IN,IN,93197,INSUR,16.8,0,0
5970,2019,IN,IN,HOTEL,TRAN2,16.8,0,0
3152,2019,IN,IN,DISTR,PREC1,16.79,0,0
1971,2019,IN,IN,CHEM1,VEGE1,16.76,0,0
8136,2019,IN,IN,NONME,FURNI,16.76,0,0
6053,2019,IN,IN,INSUR,ELECT,16.75,0,0
4892,2019,IN,IN,FOOD3,MOTOR,16.72,0,0
12183,2019,IN,IN,TRAN2,RENTI,16.72,0,0
1797,2019,IN,IN,CEREA,RECRE,16.69,0,0
9612,2019,IN,IN,PRIVA,WHEAT,16.69,0,0
6030,2019,IN,IN,INSUR,CERAM,16.65,0,0
9098,2019,IN,IN,POSTT,ELEC3,16.61,0,0
3073,2019,IN,IN,DISTR,CEREA,16.6,0,0
12616,2019,IN,IN,WASTE,SUGA1,16.6,0,0
3777,2019,IN,IN,ELEC4,RENTI,16.58,0,0
10963,2019,IN,IN,RUBBE,FORES,16.58,0,0
6797,2019,IN,IN,LUBRI,MACHI,16.57,0,0
13063,2019,IN,IN,WOODW,POSTT,16.56,0,0
8173,2019,IN,IN,NONME,PROCE,16.56,0,0
7690,2019,IN,IN,MOTOR,TEXTI,16.56,0,0
12116,2019,IN,IN,TRAN2,FOOD3,16.55,0,0
12204,2019,IN,IN,TRAN2,WHEAT,16.54,0,0
8295,2019,IN,IN,OFFIC,HEALT,16.52,0,0
5849,2019,IN,IN,HOTEL,ALUM1,16.49,0,0
11851,2019,IN,IN,TEXTI,PLAST,16.48,0,0
7703,2019,IN,IN,NAPHT,BEVER,16.46,0,0
5834,2019,IN,IN,HEALT,TOBAC,16.46,0,0
3486,2019,IN,IN,ELEC2,MOTOR,16.43,0,0
4744,2019,IN,IN,FISHF,COPP1,16.42,0,0
8041,2019,IN,IN,NONF1,RUBBE,16.39,0,0
6122,2019,IN,IN,INSUR,SALEM,16.36,0,0
5344,2019,IN,IN,FURNI,NATUR,16.33,0,0
83,2019,IN,IN,93197,NATUR,16.31,0,0
11611,2019,IN,IN,SUGAR,TEXTI,16.29,0,0
8944,2019,IN,IN,PLANT,PUBLI,16.28,0,0
10354,2019,IN,IN,RECRE,FURNI,16.28,0,0
5138,2019,IN,IN,FORES,RESEA,16.27,0,0
5367,2019,IN,IN,FURNI,RAILW,16.22,0,0
235,2019,IN,IN,AIRTR,PADDY,16.22,0,0
11979,2019,IN,IN,TRAN1,FISH5,16.22,0,0
9886,2019,IN,IN,RADIO,INSUR,16.21,0,0
4295,2019,IN,IN,ELECT,ELEC4,16.2,0,0
12715,2019,IN,IN,WEARI,NONME,16.18,0,0
4231,2019,IN,IN,ELEC8,REALE,16.15,0,0
6208,2019,IN,IN,KERO1,FINAN,16.13,0,0
5260,2019,IN,IN,FOUND,WHOLE,16.09,0,0
7705,2019,IN,IN,NAPHT,BIOGA,16.06,0,0
2302,2019,IN,IN,COLLE,ELEC5,16.05,0,0
2644,2019,IN,IN,COPP1,DISTR,16.04,0,0
9515,2019,IN,IN,PRIVA,EDUCA,16.02,0,0
10731,2019,IN,IN,RETA1,NONSP,16.01,0,0
259,2019,IN,IN,AIRTR,RESEA,16.0,0,0
5261,2019,IN,IN,FOUND,WOODW,15.96,0,0
12904,2019,IN,IN,WHOLE,INLAN,15.95,0,0
774,2019,IN,IN,BASIC,TRAN1,15.94,0,0
4173,2019,IN,IN,ELEC8,FINAN,15.94,0,0
3771,2019,IN,IN,ELEC4,RAILW,15.92,0,0
11068,2019,IN,IN,SALEM,CHEM1,15.89,0,0
10548,2019,IN,IN,RENTI,LIQUE,15.89,0,0
279,2019,IN,IN,AIRTR,WEARI,15.87,0,0
3508,2019,IN,IN,ELEC2,PROCE,15.83,0,0
12117,2019,IN,IN,TRAN2,FOOD5,15.82,0,0
10083,2019,IN,IN,RAWMI,93197,15.82,0,0
3892,2019,IN,IN,ELEC5,PROCE,15.79,0,0
10718,2019,IN,IN,RETA1,MEATC,15.79,0,0
7897,2019,IN,IN,NATUR,WASTE,15.78,0,0
4383,2019,IN,IN,ELECT,WOODW,15.78,0,0
8237,2019,IN,IN,NONSP,PETRO,15.77,0,0
1626,2019,IN,IN,CEMEN,MACHI,15.75,0,0
10839,2019,IN,IN,RETAI,HOTEL,15.74,0,0
6770,2019,IN,IN,LUBRI,COKE1,15.73,0,0
10283,2019,IN,IN,REALE,RETAI,15.73,0,0
5885,2019,IN,IN,HOTEL,ELEC4,15.69,0,0
10166,2019,IN,IN,RAWMI,VEGE1,15.69,0,0
11809,2019,IN,IN,TEXTI,FORES,15.68,0,0
12596,2019,IN,IN,WASTE,PRINT,15.68,0,0
6243,2019,IN,IN,KERO1,WHOLE,15.65,0,0
12241,2019,IN,IN,TRANS,FURNI,15.63,0,0
5761,2019,IN,IN,HEALT,FORES,15.63,0,0
10547,2019,IN,IN,RENTI,LEATH,15.63,0,0
10503,2019,IN,IN,RENTI,BIODI,15.62,0,0
8270,2019,IN,IN,OFFIC,COLLE,15.61,0,0
4283,2019,IN,IN,ELECT,COLLE,15.61,0,0
9855,2019,IN,IN,RADIO,COLLE,15.61,0,0
7266,2019,IN,IN,MEDIC,COLLE,15.61,0,0
6050,2019,IN,IN,INSUR,ELEC4,15.61,0,0
12525,2019,IN,IN,WASTE,CRUDE,15.59,0,0
10392,2019,IN,IN,RECRE,PAPER,15.59,0,0
3113,2019,IN,IN,DISTR,KERO1,15.56,0,0
12536,2019,IN,IN,WASTE,ELECT,15.54,0,0
7830,2019,IN,IN,NATUR,FOOD3,15.53,0,0
5321,2019,IN,IN,FURNI,INSUR,15.51,0,0
10520,2019,IN,IN,RENTI,COPP1,15.5,0,0
6260,2019,IN,IN,LANDT,BITU1,15.5,0,0
1966,2019,IN,IN,CHEM1,SUGAR,15.46,0,0
7061,2019,IN,IN,MEAT4,RETA1,15.46,0,0
12317,2019,IN,IN,VEGE1,BEVER,15.45,0,0
3129,2019,IN,IN,DISTR,MEDIC,15.43,0,0
6060,2019,IN,IN,INSUR,FORES,15.4,0,0
10249,2019,IN,IN,REALE,MOTOR,15.39,0,0
6918,2019,IN,IN,MACHI,PREC1,15.37,0,0
4737,2019,IN,IN,FISHF,BUSIN,15.34,0,0
11499,2019,IN,IN,SUGA1,PUBLI,15.34,0,0
5171,2019,IN,IN,FOUND,CERAM,15.28,0,0
9088,2019,IN,IN,POSTT,COPP1,15.28,0,0
4392,2019,IN,IN,FABRI,BIOGA,15.24,0,0
569,2019,IN,IN,AUXIL,KEROS,15.24,0,0
8583,2019,IN,IN,PAPER,PLANT,15.23,0,0
5302,2019,IN,IN,FURNI,ELEC5,15.23,0,0
594,2019,IN,IN,AUXIL,NONME,15.18,0,0
2694,2019,IN,IN,COPP1,PRINT,15.13,0,0
5312,2019,IN,IN,FURNI,FOUND,15.11,0,0
12630,2019,IN,IN,WASTE,WOODW,15.1,0,0
1128,2019,IN,IN,BITU1,REFI1,15.07,0,0
377,2019,IN,IN,ALUM1,WOODW,15.06,0,0
10018,2019,IN,IN,RAILW,MEATA,15.05,0,0
10560,2019,IN,IN,RENTI,NAPHT,15.03,0,0
177,2019,IN,IN,AIRTR,CRUDE,15.03,0,0
4412,2019,IN,IN,FABRI,CROPS,15.02,0,0
6872,2019,IN,IN,MACHI,GLASS,15.01,0,0
5136,2019,IN,IN,FORES,RECRE,15.0,0,0
3497,2019,IN,IN,ELEC2,PAPER,14.99,0,0
2431,2019,IN,IN,COMPU,FOOD3,14.99,0,0
11781,2019,IN,IN,TEXTI,CERAM,14.94,0,0
12627,2019,IN,IN,WASTE,WEARI,14.93,0,0
3766,2019,IN,IN,ELEC4,PRINT,14.92,0,0
263,2019,IN,IN,AIRTR,SALEM,14.92,0,0
8586,2019,IN,IN,PAPER,PREC1,14.92,0,0
3770,2019,IN,IN,ELEC4,RADIO,14.89,0,0
3881,2019,IN,IN,ELEC5,PAPER,14.88,0,0
1880,2019,IN,IN,CHEM1,COKIN,14.87,0,0
7457,2019,IN,IN,MEMBE,WASTE,14.87,0,0
12260,2019,IN,IN,TRANS,MOTO1,14.86,0,0
10674,2019,IN,IN,RETA1,DIST1,14.86,0,0
7576,2019,IN,IN,MOTO1,WHEAT,14.83,0,0
5892,2019,IN,IN,HOTEL,FISHF,14.8,0,0
7583,2019,IN,IN,MOTOR,AUXIL,14.75,0,0
7872,2019,IN,IN,NATUR,POSTT,14.73,0,0
7371,2019,IN,IN,MEMBE,ELEC4,14.72,0,0
12942,2019,IN,IN,WHOLE,PIGS9,14.7,0,0
772,2019,IN,IN,BASIC,TEXTI,14.69,0,0
2381,2019,IN,IN,COLLE,SALEM,14.69,0,0
5233,2019,IN,IN,FOUND,PLAST,14.67,0,0
9533,2019,IN,IN,PRIVA,GASDI,14.66,0,0
9510,2019,IN,IN,PRIVA,CROPS,14.66,0,0
8140,2019,IN,IN,NONME,HOTEL,14.66,0,0
9411,2019,IN,IN,PRINT,KEROS,14.64,0,0
3101,2019,IN,IN,DISTR,FORES,14.63,0,0
9486,2019,IN,IN,PRIVA,BEVER,14.62,0,0
11998,2019,IN,IN,TRAN1,LEATH,14.61,0,0
3793,2019,IN,IN,ELEC4,TRANS,14.61,0,0
6933,2019,IN,IN,MACHI,RETA1,14.59,0,0
7837,2019,IN,IN,NATUR,HEALT,14.56,0,0
1931,2019,IN,IN,CHEM1,NONF1,14.54,0,0
9693,2019,IN,IN,PUBLI,AUXIL,14.54,0,0
12323,2019,IN,IN,VEGE1,BUSIN,14.52,0,0
7399,2019,IN,IN,MEMBE,LIQUE,14.48,0,0
7556,2019,IN,IN,MOTO1,RECRE,14.47,0,0
3085,2019,IN,IN,DISTR,CROPS,14.47,0,0
11783,2019,IN,IN,TEXTI,CHARC,14.44,0,0
11808,2019,IN,IN,TEXTI,FOOD5,14.44,0,0
1572,2019,IN,IN,CATTL,PUBLI,14.43,0,0
4900,2019,IN,IN,FOOD3,OFFIC,14.42,0,0
3321,2019,IN,IN,ELEC1,FOOD5,14.42,0,0
7379,2019,IN,IN,MEMBE,FOOD3,14.42,0,0
6079,2019,IN,IN,INSUR,LIQUE,14.41,0,0
8997,2019,IN,IN,PLAST,FOUND,14.38,0,0
672,2019,IN,IN,BASIC,93197,14.37,0,0
627,2019,IN,IN,AUXIL,SEACO,14.37,0,0
11965,2019,IN,IN,TRAN1,COPP1,14.36,0,0
11988,2019,IN,IN,TRAN1,HEAVY,14.34,0,0
6767,2019,IN,IN,LUBRI,BLAST,14.31,0,0
4434,2019,IN,IN,FABRI,HEAVY,14.3,0,0
11164,2019,IN,IN,SALEM,RETAI,14.28,0,0
6270,2019,IN,IN,LANDT,CHARC,14.28,0,0
10038,2019,IN,IN,RAILW,PETRO,14.28,0,0
10412,2019,IN,IN,RECRE,RUBBE,14.26,0,0
10593,2019,IN,IN,RENTI,SUGA1,14.24,0,0
3503,2019,IN,IN,ELEC2,POSTT,14.24,0,0
2262,2019,IN,IN,COLLE,ALUM1,14.23,0,0
1753,2019,IN,IN,CEREA,FISHF,14.23,0,0
9307,2019,IN,IN,PREC1,PLAST,14.23,0,0
6779,2019,IN,IN,LUBRI,ELEC4,14.21,0,0
4914,2019,IN,IN,FOOD3,PRINT,14.2,0,0
10755,2019,IN,IN,RETA1,REFI1,14.2,0,0
12582,2019,IN,IN,WASTE,OFFIC,14.2,0,0
12089,2019,IN,IN,TRAN2,CEMEN,14.19,0,0
10427,2019,IN,IN,RECRE,WEARI,14.18,0,0
5205,2019,IN,IN,FOUND,KEROS,14.18,0,0
12466,2019,IN,IN,VEGET,PFERT,14.17,0,0
8555,2019,IN,IN,PAPER,LEATH,14.17,0,0
3227,2019,IN,IN,EDUCA,HOTEL,14.17,0,0
9114,2019,IN,IN,POSTT,GLASS,14.15,0,0
5316,2019,IN,IN,FURNI,GLASS,14.14,0,0
9053,2019,IN,IN,PLAST,TRANS,14.1,0,0
3643,2019,IN,IN,ELEC3,REALE,14.1,0,0
1574,2019,IN,IN,CATTL,RAWMI,14.08,0,0
2603,2019,IN,IN,CONST,SEACO,14.08,0,0
8557,2019,IN,IN,PAPER,LIQUE,14.07,0,0
10663,2019,IN,IN,RETA1,COKE1,14.07,0,0
3887,2019,IN,IN,ELEC5,POSTT,14.06,0,0
4189,2019,IN,IN,ELEC8,LANDT,14.06,0,0
1433,2019,IN,IN,BUSIN,KERO1,14.06,0,0
3797,2019,IN,IN,ELEC4,WEARI,14.06,0,0
12747,2019,IN,IN,WEARI,SUPPO,14.03,0,0
3492,2019,IN,IN,ELEC2,NONME,14.02,0,0
588,2019,IN,IN,AUXIL,NAPHT,14.01,0,0
10452,2019,IN,IN,REFI1,PETRO,13.98,0,0
6434,2019,IN,IN,LEAD1,MACHI,13.97,0,0
4623,2019,IN,IN,FINAN,RETAI,13.96,0,0
6058,2019,IN,IN,INSUR,FOOD3,13.95,0,0
2501,2019,IN,IN,CONST,CEREA,13.94,0,0
12621,2019,IN,IN,WASTE,TRAN1,13.94,0,0
9146,2019,IN,IN,POSTT,NONME,13.94,0,0
4854,2019,IN,IN,FOOD3,ELECT,13.93,0,0
2792,2019,IN,IN,CROPS,NFERT,13.92,0,0
1171,2019,IN,IN,BITUM,FOOD3,13.92,0,0
5269,2019,IN,IN,FURNI,BEVER,13.9,0,0
150,2019,IN,IN,AIRTR,ANIMA,13.88,0,0
9915,2019,IN,IN,RADIO,PREC1,13.88,0,0
3876,2019,IN,IN,ELEC5,NONME,13.87,0,0
9803,2019,IN,IN,PULP5,PAPER,13.86,0,0
4843,2019,IN,IN,FOOD3,CRUDE,13.84,0,0
4151,2019,IN,IN,ELEC8,CEMEN,13.83,0,0
3583,2019,IN,IN,ELEC3,FINAN,13.81,0,0
2765,2019,IN,IN,CROPS,FURNI,13.79,0,0
2853,2019,IN,IN,CRUDE,PARAF,13.79,0,0
11647,2019,IN,IN,SUPPO,COKEO,13.77,0,0
2566,2019,IN,IN,CONST,NFERT,13.75,0,0
2452,2019,IN,IN,COMPU,OFFIC,13.75,0,0
3717,2019,IN,IN,ELEC4,FURNI,13.74,0,0
