trade_id,year,region1,region2,industry1,industry2,amount,total_employment_value,employment_count,unique_employment_factors,economic/employment,employment_People,employment_Hours,employment_intensity
3872,2019,CN,CN,DIST1,PUBLI,614.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17321,2019,CN,CN,TRAN2,RUBBE,614.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13666,2019,CN,CN,PROCE,HOTEL,614.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3024,2019,CN,CN,COMPU,ELECT,614.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4901,2019,CN,CN,ELEC4,REALE,614.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8467,2019,CN,CN,INSUR,NONME,613.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7539,2019,CN,CN,GLASS,RESEA,613.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4802,2019,CN,CN,ELEC4,CEMEN,613.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5681,2019,CN,CN,ELECT,VEGET,609.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3714,2019,CN,CN,DAIRY,HEALT,609.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5777,2019,CN,CN,FABRI,NATUR,609.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15013,2019,CN,CN,RESEA,LANDT,609.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18216,2019,CN,CN,WHOLE,HEAVY,608.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14445,2019,CN,CN,REALE,FISH5,607.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7276,2019,CN,CN,GASDI,MOTO1,607.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10792,2019,CN,CN,NATUR,HOTEL,607.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,2019,CN,CN,BASIC,BUSIN,606.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3113,2019,CN,CN,COMPU,SALEM,605.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9791,2019,CN,CN,MEAT4,FISH5,605.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14152,2019,CN,CN,RAILW,COMPU,605.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10128,2019,CN,CN,MEMBE,CHEM1,604.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12753,2019,CN,CN,PIGS9,PAPER,604.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8905,2019,CN,CN,LANDT,BRICK,604.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10354,2019,CN,CN,MOTO1,MEDIC,603.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11568,2019,CN,CN,OFFIC,TRAN1,603.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7240,2019,CN,CN,GASDI,ELECT,602.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18285,2019,CN,CN,WHOLE,RETAI,602.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18243,2019,CN,CN,WHOLE,NAPHT,602.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9318,2019,CN,CN,LEATH,RECRE,599.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11211,2019,CN,CN,NONME,EDUCA,598.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14659,2019,CN,CN,RECRE,PRINT,598.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652,2019,CN,CN,BUSIN,CEREA,598.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,2019,CN,CN,AUXIL,FABRI,597.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14937,2019,CN,CN,RENTI,VEGET,597.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,2019,CN,CN,AUXIL,HOTEL,597.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12236,2019,CN,CN,PAPER,FISHF,597.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7846,2019,CN,CN,HOTEL,CEMEN,596.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17634,2019,CN,CN,VEGET,BASIC,595.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15849,2019,CN,CN,SEACO,HEALT,595.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2824,2019,CN,CN,COLLE,BUSIN,594.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13234,2019,CN,CN,POSTT,RADIO,594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12791,2019,CN,CN,PIGS9,WOODW,593.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13492,2019,CN,CN,PRINT,CRUDE,593.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5600,2019,CN,CN,ELECT,INSUR,592.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11508,2019,CN,CN,OFFIC,MEDIC,592.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2980,2019,CN,CN,COMPU,AUXIL,591.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13152,2019,CN,CN,POSTT,ELEC3,591.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082,2019,CN,CN,BEVER,VEGET,591.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4493,2019,CN,CN,ELEC2,BASIC,591.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,2019,CN,CN,93197,RUBBE,591.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1789,2019,CN,CN,BUSIN,WHEAT,590.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5877,2019,CN,CN,FINAN,DIST1,590.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,2019,CN,CN,93197,WEARI,590.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2571,2019,CN,CN,COKE1,COKEO,590.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,2019,CN,CN,AIRTR,DISTR,590.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9540,2019,CN,CN,MACHI,AIRTR,590.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7336,2019,CN,CN,GASDI,WEARI,589.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18486,2019,CN,CN,WOODW,BEVER,589.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7907,2019,CN,CN,HOTEL,LEATH,588.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10494,2019,CN,CN,MOTOR,INSUR,588.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2910,2019,CN,CN,COLLE,OFFIC,588.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15088,2019,CN,CN,RESEA,WHOLE,587.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14512,2019,CN,CN,REALE,RADIO,587.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3042,2019,CN,CN,COMPU,HOTEL,587.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,2019,CN,CN,ALUM1,WOODW,586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,2019,CN,CN,AIRTR,TRANS,585.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16114,2019,CN,CN,STEAM,OFFIC,584.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9612,2019,CN,CN,MACHI,LANDT,583.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13208,2019,CN,CN,POSTT,NONME,583.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5577,2019,CN,CN,ELECT,ELEC5,583.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4089,2019,CN,CN,EDUCA,CRUDE,582.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,2019,CN,CN,AIRTR,CERAM,582.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10454,2019,CN,CN,MOTOR,COALT,582.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15577,2019,CN,CN,SALEM,CERAM,582.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11904,2019,CN,CN,PADDY,PIGS9,581.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1374,2019,CN,CN,BITU1,REALE,580.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5621,2019,CN,CN,ELECT,MOTOR,579.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,2019,CN,CN,93197,POSTT,578.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17980,2019,CN,CN,WEARI,RADIO,577.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11473,2019,CN,CN,OFFIC,FISH5,577.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4434,2019,CN,CN,ELEC1,PADDY,576.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12625,2019,CN,CN,PFERT,NATUR,576.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9008,2019,CN,CN,LANDT,POULT,576.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11514,2019,CN,CN,OFFIC,NATUR,576.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10214,2019,CN,CN,MEMBE,PFERT,571.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009,2019,CN,CN,MEDIC,FABRI,571.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4448,2019,CN,CN,ELEC1,PRINT,570.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15592,2019,CN,CN,SALEM,DISTR,570.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3845,2019,CN,CN,DIST1,MEMBE,570.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13288,2019,CN,CN,POULT,PUBLI,569.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13119,2019,CN,CN,POSTT,BEVER,568.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11274,2019,CN,CN,NONME,PFERT,567.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4212,2019,CN,CN,EDUCA,WHOLE,567.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2762,2019,CN,CN,COKEO,OFFIC,567.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10414,2019,CN,CN,MOTO1,TEXTI,567.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4883,2019,CN,CN,ELEC4,PAPER,567.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4477,2019,CN,CN,ELEC1,TRANS,566.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12727,2019,CN,CN,PIGS9,HOTEL,566.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11883,2019,CN,CN,PADDY,LEATH,566.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15789,2019,CN,CN,SEACO,ALUM1,565.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13534,2019,CN,CN,PRINT,LEATH,565.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8522,2019,CN,CN,INSUR,WHEAT,565.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4107,2019,CN,CN,EDUCA,FINAN,565.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8831,2019,CN,CN,KEROS,NONFE,563.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15930,2019,CN,CN,SEACO,TOBAC,562.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3345,2019,CN,CN,COPP1,FOUND,562.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11566,2019,CN,CN,OFFIC,TEXTI,560.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9590,2019,CN,CN,MACHI,FINAN,559.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4641,2019,CN,CN,ELEC3,BASIC,559.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14251,2019,CN,CN,RAILW,RECRE,559.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2530,2019,CN,CN,COALT,PFERT,559.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17160,2019,CN,CN,TRAN1,RECRE,558.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14255,2019,CN,CN,RAILW,RESEA,558.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15614,2019,CN,CN,SALEM,FORES,558.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,2019,CN,CN,AIRTR,SALEM,558.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11228,2019,CN,CN,NONME,FOOD5,558.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16308,2019,CN,CN,SUGA1,RAWMI,557.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4085,2019,CN,CN,EDUCA,CONST,555.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10385,2019,CN,CN,MOTO1,POSTT,555.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17126,2019,CN,CN,TRAN1,MOTOR,555.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3578,2019,CN,CN,CROPS,RECRE,554.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4084,2019,CN,CN,EDUCA,COMPU,552.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15873,2019,CN,CN,SEACO,MEDIC,551.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10395,2019,CN,CN,MOTO1,REALE,550.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7251,2019,CN,CN,GASDI,GLASS,550.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18156,2019,CN,CN,WHOLE,AUXIL,550.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500,2019,CN,CN,COALT,FOUND,550.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4836,2019,CN,CN,ELEC4,FOOD5,548.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2977,2019,CN,CN,COMPU,AIRTR,548.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17091,2019,CN,CN,TRAN1,FISH5,548.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15454,2019,CN,CN,RUBBE,FINAN,548.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13150,2019,CN,CN,POSTT,ELEC1,546.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14949,2019,CN,CN,RESEA,BASIC,546.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16523,2019,CN,CN,SUPPO,KEROS,546.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15462,2019,CN,CN,RUBBE,GASDI,544.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5743,2019,CN,CN,FABRI,FORES,544.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16879,2019,CN,CN,TEXTI,PRINT,541.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15864,2019,CN,CN,SEACO,LIQUE,539.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,2019,CN,CN,AUXIL,VEGET,538.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4931,2019,CN,CN,ELEC4,WOODW,537.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10826,2019,CN,CN,NATUR,PUBLI,537.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16895,2019,CN,CN,TEXTI,SEACO,537.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9611,2019,CN,CN,MACHI,KEROS,537.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15214,2019,CN,CN,RETA1,RAWMI,537.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9087,2019,CN,CN,LEAD1,ELECT,537.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2761,2019,CN,CN,COKEO,NONME,536.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12461,2019,CN,CN,PATEN,RETA1,536.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3531,2019,CN,CN,CROPS,HOTEL,536.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3642,2019,CN,CN,CRUDE,LUBRI,536.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10148,2019,CN,CN,MEMBE,ELEC4,535.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6122,2019,CN,CN,FISH5,SUPPO,534.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6076,2019,CN,CN,FISH5,MEAT4,533.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11563,2019,CN,CN,OFFIC,SUPPO,531.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15576,2019,CN,CN,SALEM,CEMEN,530.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18270,2019,CN,CN,WHOLE,PREC1,528.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7871,2019,CN,CN,HOTEL,ELEC3,528.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11049,2019,CN,CN,NONF1,FABRI,528.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3160,2019,CN,CN,CONST,CHEM1,528.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8059,2019,CN,CN,HYDRO,LIQUE,527.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6802,2019,CN,CN,FORES,FABRI,527.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7242,2019,CN,CN,GASDI,FINAN,527.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17981,2019,CN,CN,WEARI,RAILW,526.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2502,2019,CN,CN,COALT,GASDI,525.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9669,2019,CN,CN,MACHI,RENTI,525.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9677,2019,CN,CN,MACHI,STEAM,525.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,2019,CN,CN,ALUM1,PAPER,524.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3053,2019,CN,CN,COMPU,LEATH,524.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3542,2019,CN,CN,CROPS,MACHI,524.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15654,2019,CN,CN,SALEM,NONME,524.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13200,2019,CN,CN,POSTT,MOTOR,523.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5536,2019,CN,CN,ELECT,AIRTR,523.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3188,2019,CN,CN,CONST,FABRI,523.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1751,2019,CN,CN,BUSIN,POULT,522.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5746,2019,CN,CN,FABRI,GASDI,522.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3032,2019,CN,CN,COMPU,FOOD5,522.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,2019,CN,CN,AIRTR,CEMEN,521.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9263,2019,CN,CN,LEATH,HOTEL,520.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13187,2019,CN,CN,POSTT,LEATH,520.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,2019,CN,CN,BASIC,LEATH,520.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16798,2019,CN,CN,TEXTI,CRUDE,519.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6772,2019,CN,CN,FORES,BUSIN,519.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4078,2019,CN,CN,EDUCA,CHEM1,518.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16124,2019,CN,CN,STEAM,POSTT,517.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8727,2019,CN,CN,KERO1,SUPPO,516.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16133,2019,CN,CN,STEAM,REALE,516.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2959,2019,CN,CN,COLLE,TEXTI,514.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18016,2019,CN,CN,WEARI,WOODW,514.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16538,2019,CN,CN,SUPPO,MEMBE,514.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2927,2019,CN,CN,COLLE,PLAST,514.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8745,2019,CN,CN,KEROS,BASIC,513.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4137,2019,CN,CN,EDUCA,MACHI,513.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17983,2019,CN,CN,WEARI,REALE,512.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4622,2019,CN,CN,ELEC2,TRAN1,512.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9066,2019,CN,CN,LEAD1,CHEM1,512.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3846,2019,CN,CN,DIST1,MOTO1,511.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,2019,CN,CN,AIRTR,NONME,511.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9238,2019,CN,CN,LEATH,EDUCA,510.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6056,2019,CN,CN,FISH5,FURNI,510.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13235,2019,CN,CN,POSTT,RAILW,510.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15118,2019,CN,CN,RETA1,COPP1,509.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,2019,CN,CN,ANIMA,MEAT4,509.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5717,2019,CN,CN,FABRI,COMPU,509.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17962,2019,CN,CN,WEARI,PAPER,508.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5801,2019,CN,CN,FABRI,PRINT,507.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,2019,CN,CN,93197,FURNI,507.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9666,2019,CN,CN,MACHI,RECRE,507.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3036,2019,CN,CN,COMPU,FURNI,506.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3764,2019,CN,CN,DAIRY,WHEAT,506.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4508,2019,CN,CN,ELEC2,CHEM1,506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7304,2019,CN,CN,GASDI,PRINT,505.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7495,2019,CN,CN,GLASS,HOTEL,505.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7499,2019,CN,CN,GLASS,LANDT,505.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5850,2019,CN,CN,FINAN,BEVER,505.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2479,2019,CN,CN,COALT,CHEM1,505.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10798,2019,CN,CN,NATUR,LEATH,504.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,2019,CN,CN,AIRTR,FURNI,503.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3668,2019,CN,CN,CRUDE,WHITE,503.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7616,2019,CN,CN,HEALT,FORES,503.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716,2019,CN,CN,BUSIN,MEATA,502.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16570,2019,CN,CN,SUPPO,PRINT,502.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4960,2019,CN,CN,ELEC5,CONST,502.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16537,2019,CN,CN,SUPPO,MEDIC,502.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,2019,CN,CN,BITUM,COKE1,501.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18530,2019,CN,CN,WOODW,FISHF,500.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5922,2019,CN,CN,FINAN,LIQUE,500.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3290,2019,CN,CN,CONST,TRAN2,499.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14642,2019,CN,CN,RECRE,OFFIC,498.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7923,2019,CN,CN,HOTEL,NATUR,496.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7316,2019,CN,CN,GASDI,RESEA,496.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9392,2019,CN,CN,LIQUE,FABRI,496.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10866,2019,CN,CN,NFERT,CEREA,496.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14101,2019,CN,CN,RADIO,RESEA,496.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2278,2019,CN,CN,CHEM1,ELEC2,496.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2019,CN,CN,93197,CHEM1,495.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4405,2019,CN,CN,ELEC1,KEROS,494.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9402,2019,CN,CN,LIQUE,GLASS,493.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16795,2019,CN,CN,TEXTI,COPP1,493.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18293,2019,CN,CN,WHOLE,SUGAR,493.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15619,2019,CN,CN,SALEM,GLASS,493.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3133,2019,CN,CN,COMPU,WEARI,492.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15487,2019,CN,CN,RUBBE,MEMBE,492.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11548,2019,CN,CN,OFFIC,REALE,491.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15935,2019,CN,CN,SEACO,VEGET,491.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
925,2019,CN,CN,BASIC,RAILW,491.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11771,2019,CN,CN,OILSE,WEARI,490.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2019,CN,CN,93197,FABRI,490.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10220,2019,CN,CN,MEMBE,POSTT,490.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14707,2019,CN,CN,REFI1,MOTOR,489.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14822,2019,CN,CN,RENTI,COMPU,489.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2242,2019,CN,CN,CHEM1,AIRTR,489.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,2019,CN,CN,AUXIL,RUBBE,487.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6130,2019,CN,CN,FISH5,WEARI,487.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17686,2019,CN,CN,VEGET,MACHI,487.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13598,2019,CN,CN,PRINT,TEXTI,486.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3092,2019,CN,CN,COMPU,PLAST,486.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
